sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",give,BEFORE,"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",make,102,102,6,7
"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",make,AFTER,"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",coveted,102,102,7,9
"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",coveted,BEFORE,"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",hearing,102,103,9,0
"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",hearing,BEFORE,"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",see,103,103,0,2
"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",see,BEFORE,"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",heard,103,103,2,4
"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",heard,AFTER,"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",failed,103,103,4,6
"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",failed,AFTER,"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",loved,103,103,6,10
"The Squire's daughter, hearing the angry tones of her father's voice, now came out to see what was amiss, and when she heard that Little Boy Blue had failed in his trust she was deeply grieved, for she had loved the child for his pretty ways. ",loved,BEFORE,The Squire dismounted from his horse and came to where the boy was lying. ,dismounted,103,104,10,0
The Squire dismounted from his horse and came to where the boy was lying. ,dismounted,BEFORE,The Squire dismounted from his horse and came to where the boy was lying. ,came,104,104,0,1
The Squire dismounted from his horse and came to where the boy was lying. ,came,AFTER,The Squire dismounted from his horse and came to where the boy was lying. ,lying,104,104,1,3
The Squire dismounted from his horse and came to where the boy was lying. ,lying,BEFORE,"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",said,104,106,3,0
"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",said,AFTER,"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",shaking,106,106,0,1
"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",shaking,BEFORE,"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",depart,106,106,1,2
"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",depart,AFTER,"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",betrayed,106,106,2,4
"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",betrayed,BEFORE,"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",let,106,106,4,5
"said he, shaking him by the shoulder, ""and depart from my lands, for you have betrayed my trust, and let the sheep and the cows stray into the fields and meadows!"" ",let,BEFORE,Little Boy Blue started up at once and rubbed his eyes; ,rubbed,106,107,5,1
Little Boy Blue started up at once and rubbed his eyes; ,rubbed,BEFORE," and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",prophesied,107,108,1,1
" and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",prophesied,BEFORE," and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",weep,108,108,1,3
" and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",weep,AFTER," and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",failed,108,108,3,6
" and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",failed,BEFORE," and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",forfeited,108,108,6,7
" and then he did as Isaac prophesied, and began to weep bitterly, for his heart was sore that he had failed in his duty to the good Squire and so forfeited his confidence. ",forfeited,BEFORE,"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",moved,108,109,7,1
"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",moved,BEFORE,"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",took,109,109,1,2
"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",took,BEFORE,"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",comforted,109,109,2,3
"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",comforted,BEFORE,"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",asking,109,109,3,4
"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",asking,AFTER,"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",sleep,109,109,4,6
"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",sleep,AFTER,"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",watched,109,109,6,9
"But the Squire's daughter was moved by the child's tears, so she took him upon her lap and comforted him, asking, ""Why did you sleep, Little Boy Blue, when you should have watched the cows and the sheep?"" ",watched,AFTER,"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",broken,109,110,9,1
"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",broken,BEFORE,"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",answered,110,110,1,2
"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",answered,AFTER,"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",sleep,110,110,2,4
"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",sleep,BEFORE,"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",sat,110,110,4,5
"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",sat,BEFORE,"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",nursing,110,110,5,6
"""My mother has broken her leg,"" answered the boy, between his sobs, ""and I did not sleep all last night, but sat by her bedside nursing her. ",nursing,BEFORE,"And I tried hard not to fall asleep, but could not help myself;[",tried,110,111,6,0
"And I tried hard not to fall asleep, but could not help myself;[",tried,BEFORE,"And I tried hard not to fall asleep, but could not help myself;[",help,111,111,0,3
"And I tried hard not to fall asleep, but could not help myself;[",help,BEFORE,"I hope you will forgive me this once, for my poor mother's sake!"" ",hope,111,113,3,0
"I hope you will forgive me this once, for my poor mother's sake!"" ",hope,BEFORE,"I hope you will forgive me this once, for my poor mother's sake!"" ",forgive,113,113,0,2
"I hope you will forgive me this once, for my poor mother's sake!"" ",forgive,AFTER,"asked the Squire, in a kindly tone, for he had already forgiven Little Boy Blue. ",asked,113,115,2,0
"asked the Squire, in a kindly tone, for he had already forgiven Little Boy Blue. ",asked,AFTER,"asked the Squire, in a kindly tone, for he had already forgiven Little Boy Blue. ",forgiven,115,115,0,2
"asked the Squire, in a kindly tone, for he had already forgiven Little Boy Blue. ",forgiven,BEFORE,"""In the cottage down by the river,"" answered the child; ",answered,115,116,2,0
"""In the cottage down by the river,"" answered the child; ",answered,BEFORE,"""Come,"" said Mistress Madge, rising to her feet and taking his hand; ",said,116,118,0,1
"""Come,"" said Mistress Madge, rising to her feet and taking his hand; ",said,AFTER,"""Come,"" said Mistress Madge, rising to her feet and taking his hand; ",rising,118,118,1,2
"""Come,"" said Mistress Madge, rising to her feet and taking his hand; ",rising,BEFORE,"""Come,"" said Mistress Madge, rising to her feet and taking his hand; ",taking,118,118,2,3
"""Come,"" said Mistress Madge, rising to her feet and taking his hand; ",taking,BEFORE," ""lead us to your home, and we will see if we cannot assist your poor mother."" ",lead,118,119,3,0
" ""lead us to your home, and we will see if we cannot assist your poor mother."" ",lead,BEFORE," ""lead us to your home, and we will see if we cannot assist your poor mother."" ",see,119,119,0,2
" ""lead us to your home, and we will see if we cannot assist your poor mother."" ",see,AFTER," ""lead us to your home, and we will see if we cannot assist your poor mother."" ",assist,119,119,2,4
" ""lead us to your home, and we will see if we cannot assist your poor mother."" ",assist,AFTER,"So the Squire and his daughter and Little Boy Blue all walked down to the little cottage, and the Squire had a long talk with the poor widow. ",walked,119,120,4,0
"So the Squire and his daughter and Little Boy Blue all walked down to the little cottage, and the Squire had a long talk with the poor widow. ",walked,BEFORE,"So the Squire and his daughter and Little Boy Blue all walked down to the little cottage, and the Squire had a long talk with the poor widow. ",had,120,120,0,1
"So the Squire and his daughter and Little Boy Blue all walked down to the little cottage, and the Squire had a long talk with the poor widow. ",had,BEFORE,"And that same day a big basket of dainties was sent to the cottage, and Mistress Madge bade her own maid go to the widow and nurse her carefully until she recovered. ",bade,120,121,1,2
"And that same day a big basket of dainties was sent to the cottage, and Mistress Madge bade her own maid go to the widow and nurse her carefully until she recovered. ",bade,BEFORE,"And that same day a big basket of dainties was sent to the cottage, and Mistress Madge bade her own maid go to the widow and nurse her carefully until she recovered. ",nurse,121,121,2,4
"And that same day a big basket of dainties was sent to the cottage, and Mistress Madge bade her own maid go to the widow and nurse her carefully until she recovered. ",nurse,BEFORE,"And that same day a big basket of dainties was sent to the cottage, and Mistress Madge bade her own maid go to the widow and nurse her carefully until she recovered. ",recovered,121,121,4,5
"And that same day a big basket of dainties was sent to the cottage, and Mistress Madge bade her own maid go to the widow and nurse her carefully until she recovered. ",recovered,AFTER,So that after all Little Boy Blue did more for his dear mother by falling asleep than he could had he kept wide awake; ,did,121,122,5,0
So that after all Little Boy Blue did more for his dear mother by falling asleep than he could had he kept wide awake; ,did,AFTER," for after his mother was well again the Squire gave them a pretty cottage to live in very near to the great house itself, and the Squire's daughter was ever afterward their good friend, and saw that they wanted for no comforts of life. ",gave,122,123,0,1
" for after his mother was well again the Squire gave them a pretty cottage to live in very near to the great house itself, and the Squire's daughter was ever afterward their good friend, and saw that they wanted for no comforts of life. ",gave,BEFORE," for after his mother was well again the Squire gave them a pretty cottage to live in very near to the great house itself, and the Squire's daughter was ever afterward their good friend, and saw that they wanted for no comforts of life. ",saw,123,123,1,4
" for after his mother was well again the Squire gave them a pretty cottage to live in very near to the great house itself, and the Squire's daughter was ever afterward their good friend, and saw that they wanted for no comforts of life. ",saw,BEFORE,"And Little Boy Blue did not fall asleep again at his post, but watched the cows and the sheep faithfully for many years, until he grew up to manhood and had a farm of his own. ",watched,123,124,4,2
"And Little Boy Blue did not fall asleep again at his post, but watched the cows and the sheep faithfully for many years, until he grew up to manhood and had a farm of his own. ",watched,BEFORE,"And Little Boy Blue did not fall asleep again at his post, but watched the cows and the sheep faithfully for many years, until he grew up to manhood and had a farm of his own. ",had,124,124,2,5
"And Little Boy Blue did not fall asleep again at his post, but watched the cows and the sheep faithfully for many years, until he grew up to manhood and had a farm of his own. ",had,BEFORE,"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",said,124,125,5,0
"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",said,AFTER,"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",brought,125,125,0,2
"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",brought,BEFORE,"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",think,125,125,2,3
"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",think,AFTER,"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",made,125,125,3,6
"He always said his mother's accident had brought him good luck, but I think it was rather his own loving heart and his devotion to his mother that made him friends. ",made,BEFORE,For no one is afraid to trust a boy who loves to serve and care for his mother.,trust,125,126,6,1
For no one is afraid to trust a boy who loves to serve and care for his mother.,trust,AFTER,For no one is afraid to trust a boy who loves to serve and care for his mother.,loves,126,126,1,2
For no one is afraid to trust a boy who loves to serve and care for his mother.,loves,BEFORE,For no one is afraid to trust a boy who loves to serve and care for his mother.,care,126,126,2,4
